timestamp,route,distance_km,hour,day,day_of_week,travel_time_mins,speed_kmh,congestion,weather_condition,rainfall_status,holiday_indicator,school_holiday_indicator,school_hours_indicator,working_hours_indicator,office_rush_hour_indicator,event_indicator,event_type,event_severity,traffic_pressure_score
2026-05-07 12:41:47,Molyko to UB Junction,6.39,13,Thursday,3,19.53,19.62,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 12:41:47,Muea to Bonduma,2.06,13,Thursday,3,6.18,20.0,Low,Clouds,No Rain,0,0,1,1,0,1,Muea Market,Medium,25.0
2026-05-07 12:41:47,Muea to Great Soppo,0.89,13,Thursday,3,3.23,16.5,Low,Clouds,No Rain,0,0,1,1,0,1,Muea Market & Great Soppo Market (OIC),Medium,25.0
2026-05-07 12:41:47,Muea to Molyko,2.92,13,Thursday,3,8.87,19.75,Low,Clouds,No Rain,0,0,1,1,0,1,Muea Market,Medium,25.0
2026-05-07 12:41:47,Small Soppo to Bongo Square,1.07,13,Thursday,3,3.6,17.8,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 12:41:47,UB Junction to Bonduma,3.88,13,Thursday,3,14.17,16.45,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 12:41:47,UB Junction to Check Point,2.15,13,Thursday,3,9.2,14.05,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:11:47,Bokwango to Buea Town,8.38,14,Thursday,3,28.13,17.88,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:11:47,Bonduma Gate to Mile 17,3.81,14,Thursday,3,10.92,20.96,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:11:47,Bongo Square to Great Soppo,2.12,14,Thursday,3,5.57,22.89,Low,Clouds,No Rain,0,0,1,1,0,1,Great Soppo Market (OIC),Medium,25.0
2026-05-07 13:11:47,Buea Town to Malingo,5.04,14,Thursday,3,14.98,20.2,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:11:47,Check Point to Buea Town,3.12,14,Thursday,3,8.02,23.37,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:11:47,Check Point to Molyko,4.17,14,Thursday,3,11.73,21.33,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:11:47,Clerks Quarters to Governor Junction,1.33,14,Thursday,3,2.67,29.97,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:11:47,Governor Junction to Long Street,0.0,14,Thursday,3,0.0,0.0,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:11:47,Great Soppo to Small Soppo,1.54,14,Thursday,3,5.9,15.71,Low,Clouds,No Rain,0,0,1,1,0,1,Great Soppo Market (OIC),Medium,25.0
2026-05-07 13:11:47,Long Street to Bongo Square,1.24,14,Thursday,3,2.08,35.57,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:11:47,Malingo to Muea,5.04,14,Thursday,3,15.05,20.11,Low,Clouds,No Rain,0,0,1,1,0,1,Muea Market,Medium,25.0
2026-05-07 13:11:47,Malingo to UB Junction,3.47,14,Thursday,3,11.68,17.82,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:11:47,Mile 16 to Mile 17,4.4,14,Thursday,3,12.2,21.65,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:11:47,Mile 17 to Bonduma,4.2,14,Thursday,3,15.2,16.59,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:11:47,Mile 17 to Malingo,1.54,14,Thursday,3,5.0,18.52,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:11:47,Molyko to Bokwango,6.15,14,Thursday,3,22.18,16.64,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:11:47,Molyko to UB Junction,6.39,14,Thursday,3,19.73,19.42,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:11:47,Muea to Bonduma,2.06,14,Thursday,3,6.47,19.12,Low,Clouds,No Rain,0,0,1,1,0,1,Muea Market,Medium,25.0
2026-05-07 13:11:47,Muea to Great Soppo,0.89,14,Thursday,3,3.23,16.5,Low,Clouds,No Rain,0,0,1,1,0,1,Muea Market & Great Soppo Market (OIC),Medium,25.0
2026-05-07 13:11:47,Muea to Molyko,2.92,14,Thursday,3,8.87,19.75,Low,Clouds,No Rain,0,0,1,1,0,1,Muea Market,Medium,25.0
2026-05-07 13:11:47,Small Soppo to Bongo Square,1.07,14,Thursday,3,3.55,18.05,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:11:47,Small Soppo to Check Point,3.64,14,Thursday,3,10.93,19.95,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:11:47,UB Junction to Bonduma,3.88,14,Thursday,3,15.5,15.04,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:11:47,UB Junction to Check Point,2.15,14,Thursday,3,10.43,12.39,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:41:47,Bokwango to Buea Town,8.38,14,Thursday,3,27.72,18.15,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:41:47,Bonduma Gate to Mile 17,3.81,14,Thursday,3,10.57,21.65,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:41:47,Bongo Square to Great Soppo,2.12,14,Thursday,3,5.53,23.03,Low,Clouds,No Rain,0,0,1,1,0,1,Great Soppo Market (OIC),Medium,25.0
2026-05-07 13:41:47,Buea Town to Malingo,5.04,14,Thursday,3,14.98,20.2,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:41:47,Check Point to Buea Town,3.12,14,Thursday,3,9.07,20.66,Medium,Clouds,No Rain,0,0,1,1,0,0,None,Low,45.0
2026-05-07 13:41:47,Check Point to Molyko,4.17,14,Thursday,3,12.1,20.69,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:41:47,Clerks Quarters to Governor Junction,1.33,14,Thursday,3,2.62,30.54,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:41:47,Governor Junction to Long Street,0.0,14,Thursday,3,0.0,0.0,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:41:47,Long Street to Bongo Square,1.24,14,Thursday,3,2.07,35.85,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:41:47,Malingo to Muea,5.04,14,Thursday,3,15.63,19.36,Low,Clouds,No Rain,0,0,1,1,0,1,Muea Market,Medium,25.0
2026-05-07 13:41:47,Malingo to UB Junction,3.47,14,Thursday,3,11.6,17.94,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:41:47,Mile 16 to Mile 17,4.4,14,Thursday,3,12.03,21.95,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:41:47,Mile 17 to Bonduma,4.2,14,Thursday,3,13.52,18.66,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:41:47,Mile 17 to Malingo,1.54,14,Thursday,3,5.18,17.86,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:41:47,Molyko to Bokwango,6.15,14,Thursday,3,22.18,16.64,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:41:47,Molyko to UB Junction,6.39,14,Thursday,3,19.68,19.47,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:41:47,Muea to Bonduma,2.06,14,Thursday,3,6.58,18.78,Low,Clouds,No Rain,0,0,1,1,0,1,Muea Market,Medium,25.0
2026-05-07 13:41:47,Muea to Molyko,2.92,14,Thursday,3,8.87,19.75,Low,Clouds,No Rain,0,0,1,1,0,1,Muea Market,Medium,25.0
2026-05-07 13:41:47,Small Soppo to Check Point,3.64,14,Thursday,3,10.93,19.95,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:41:47,UB Junction to Bonduma,3.88,14,Thursday,3,13.8,16.89,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 13:41:47,UB Junction to Check Point,2.15,14,Thursday,3,8.3,15.58,Low,Clouds,No Rain,0,0,1,1,0,0,None,Low,25.0
2026-05-07 14:11:47,Bokwango to Buea Town,8.38,15,Thursday,3,28.7,17.53,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:11:47,Bonduma Gate to Mile 17,3.81,15,Thursday,3,10.77,21.25,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:11:47,Bongo Square to Great Soppo,2.12,15,Thursday,3,5.47,23.31,Low,Clouds,No Rain,0,0,0,1,0,1,Great Soppo Market (OIC),Medium,10.0
2026-05-07 14:11:47,Buea Town to Malingo,5.04,15,Thursday,3,14.8,20.45,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:11:47,Check Point to Buea Town,3.12,15,Thursday,3,8.72,21.49,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:11:47,Check Point to Molyko,4.17,15,Thursday,3,11.97,20.92,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:11:47,Clerks Quarters to Governor Junction,1.33,15,Thursday,3,2.57,31.14,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:11:47,Governor Junction to Long Street,0.0,15,Thursday,3,0.0,0.0,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:11:47,Great Soppo to Small Soppo,1.54,15,Thursday,3,5.92,15.67,Low,Clouds,No Rain,0,0,0,1,0,1,Great Soppo Market (OIC),Medium,10.0
2026-05-07 14:11:47,Long Street to Bongo Square,1.24,15,Thursday,3,2.17,34.2,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:11:47,Malingo to Muea,5.04,15,Thursday,3,15.83,19.12,Low,Clouds,No Rain,0,0,0,1,0,1,Muea Market,Medium,10.0
2026-05-07 14:11:47,Malingo to UB Junction,3.47,15,Thursday,3,11.63,17.89,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:11:47,Mile 16 to Mile 17,4.4,15,Thursday,3,12.08,21.86,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:11:47,Mile 17 to Bonduma,4.2,15,Thursday,3,14.58,17.29,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:11:47,Mile 17 to Malingo,1.54,15,Thursday,3,4.83,19.15,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:11:47,Molyko to Bokwango,6.15,15,Thursday,3,22.27,16.58,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:11:47,Molyko to UB Junction,6.39,15,Thursday,3,19.47,19.69,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:11:47,Muea to Bonduma,2.06,15,Thursday,3,6.47,19.12,Low,Clouds,No Rain,0,0,0,1,0,1,Muea Market,Medium,10.0
2026-05-07 14:11:47,Muea to Great Soppo,0.89,15,Thursday,3,3.23,16.5,Low,Clouds,No Rain,0,0,0,1,0,1,Muea Market & Great Soppo Market (OIC),Medium,10.0
2026-05-07 14:11:47,Muea to Molyko,2.92,15,Thursday,3,8.87,19.75,Low,Clouds,No Rain,0,0,0,1,0,1,Muea Market,Medium,10.0
2026-05-07 14:11:47,Small Soppo to Bongo Square,1.07,15,Thursday,3,3.6,17.8,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:11:47,Small Soppo to Check Point,3.64,15,Thursday,3,10.75,20.29,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:11:47,UB Junction to Bonduma,3.88,15,Thursday,3,14.95,15.59,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:11:47,UB Junction to Check Point,2.15,15,Thursday,3,9.52,13.59,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Bokwango to Buea Town,8.38,15,Thursday,3,28.0,17.97,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Bokwango to Check Point,5.26,15,Thursday,3,19.05,16.58,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Bokwango to Great Soppo,9.27,15,Thursday,3,31.25,17.81,Low,Clouds,No Rain,0,0,0,1,0,1,Great Soppo Market (OIC),Medium,10.0
2026-05-07 14:27:23,Bokwango to Molyko,6.15,15,Thursday,3,22.37,16.51,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Bonduma Gate to Mile 17,3.81,15,Thursday,3,10.92,20.96,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Bonduma to Buea Town,2.06,15,Thursday,3,6.88,17.97,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Bonduma to Check Point,1.73,15,Thursday,3,4.98,20.84,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Bonduma to Great Soppo,2.95,15,Thursday,3,10.13,17.47,Low,Clouds,No Rain,0,0,0,1,0,1,Great Soppo Market (OIC),Medium,10.0
2026-05-07 14:27:23,Bonduma to Molyko,3.11,15,Thursday,3,9.88,18.89,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Bonduma to Muea,2.06,15,Thursday,3,6.88,17.97,Low,Clouds,No Rain,0,0,0,1,0,1,Muea Market,Medium,10.0
2026-05-07 14:27:23,Bonduma to UB Junction,3.95,15,Thursday,3,13.62,17.39,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Bongo Square to Buea Town,1.24,15,Thursday,3,2.2,33.68,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Bongo Square to Muea,1.24,15,Thursday,3,2.2,33.68,Low,Clouds,No Rain,0,0,0,1,0,1,Muea Market,Medium,10.0
2026-05-07 14:27:23,Buea Town to Malingo,5.04,15,Thursday,3,14.83,20.41,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Buea Town to Muea,0.0,15,Thursday,3,0.0,0.0,Low,Clouds,No Rain,0,0,0,1,0,1,Muea Market,Medium,10.0
2026-05-07 14:27:23,Check Point to Bongo Square,4.36,15,Thursday,3,10.85,24.09,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Check Point to Buea Town,3.12,15,Thursday,3,8.75,21.41,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Check Point to Great Soppo,4.01,15,Thursday,3,11.98,20.08,Low,Clouds,No Rain,0,0,0,1,0,1,Great Soppo Market (OIC),Medium,10.0
2026-05-07 14:27:23,Check Point to Molyko,4.17,15,Thursday,3,11.82,21.18,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Check Point to Muea,3.12,15,Thursday,3,8.75,21.41,Low,Clouds,No Rain,0,0,0,1,0,1,Muea Market,Medium,10.0
2026-05-07 14:27:23,Check Point to Small Soppo,3.78,15,Thursday,3,11.23,20.18,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Clerks Quarters to Governor Junction,1.33,15,Thursday,3,2.55,31.34,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Governor Junction to Buea Town,0.0,15,Thursday,3,0.0,0.0,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Governor Junction to Long Street,0.0,15,Thursday,3,0.0,0.0,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Great Soppo to Bongo Square,2.12,15,Thursday,3,5.73,22.23,Low,Clouds,No Rain,0,0,0,1,0,1,Great Soppo Market (OIC),Medium,10.0
2026-05-07 14:27:23,Great Soppo to Buea Town,0.89,15,Thursday,3,3.23,16.5,Low,Clouds,No Rain,0,0,0,1,0,1,Great Soppo Market (OIC),Medium,10.0
2026-05-07 14:27:23,Great Soppo to Check Point,4.01,15,Thursday,3,11.97,20.11,Low,Clouds,No Rain,0,0,0,1,0,1,Great Soppo Market (OIC),Medium,10.0
2026-05-07 14:27:23,Great Soppo to Muea,0.89,15,Thursday,3,3.23,16.5,Low,Clouds,No Rain,0,0,0,1,0,1,Muea Market & Great Soppo Market (OIC),Medium,10.0
2026-05-07 14:27:23,Great Soppo to Small Soppo,1.54,15,Thursday,3,6.08,15.24,Low,Clouds,No Rain,0,0,0,1,0,1,Great Soppo Market (OIC),Medium,10.0
2026-05-07 14:27:23,Long Street to Bongo Square,1.24,15,Thursday,3,2.15,34.47,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Malingo to Bonduma,3.65,15,Thursday,3,12.2,17.97,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Malingo to Buea Town,5.04,15,Thursday,3,15.67,19.32,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Malingo to Check Point,2.02,15,Thursday,3,7.17,16.93,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Malingo to Molyko,6.09,15,Thursday,3,18.65,19.61,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Malingo to Muea,5.04,15,Thursday,3,15.67,19.32,Low,Clouds,No Rain,0,0,0,1,0,1,Muea Market,Medium,10.0
2026-05-07 14:27:23,Malingo to UB Junction,3.47,15,Thursday,3,11.6,17.94,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Mile 16 to Mile 17,4.4,15,Thursday,3,12.2,21.65,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Mile 17 to Check Point,2.47,15,Thursday,3,8.62,17.21,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Mile 17 to Great Soppo,6.48,15,Thursday,3,20.5,18.97,Low,Clouds,No Rain,0,0,0,1,0,1,Great Soppo Market (OIC),Medium,10.0
2026-05-07 14:27:23,Mile 17 to Malingo,1.54,15,Thursday,3,5.0,18.52,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Mile 17 to Muea,5.59,15,Thursday,3,17.27,19.44,Low,Clouds,No Rain,0,0,0,1,0,1,Muea Market,Medium,10.0
2026-05-07 14:27:23,Mile 17 to UB Junction,2.05,15,Thursday,3,7.33,16.8,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Molyko to Bokwango,6.15,15,Thursday,3,22.23,16.6,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Molyko to Bongo Square,4.15,15,Thursday,3,11.98,20.79,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Molyko to Buea Town,2.92,15,Thursday,3,9.17,19.1,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Molyko to Check Point,4.17,15,Thursday,3,11.43,21.89,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Molyko to Great Soppo,2.03,15,Thursday,3,5.93,20.52,Low,Clouds,No Rain,0,0,0,1,0,1,Great Soppo Market (OIC),Medium,10.0
2026-05-07 14:27:23,Molyko to Muea,2.92,15,Thursday,3,9.17,19.1,Low,Clouds,No Rain,0,0,0,1,0,1,Muea Market,Medium,10.0
2026-05-07 14:27:23,Molyko to Small Soppo,3.57,15,Thursday,3,12.23,17.53,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Molyko to UB Junction,6.39,15,Thursday,3,19.53,19.62,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Muea to Bonduma,2.06,15,Thursday,3,6.48,19.07,Low,Clouds,No Rain,0,0,0,1,0,1,Muea Market,Medium,10.0
2026-05-07 14:27:23,Muea to Buea Town,0.0,15,Thursday,3,0.0,0.0,Low,Clouds,No Rain,0,0,0,1,0,1,Muea Market,Medium,10.0
2026-05-07 14:27:23,Muea to Check Point,3.12,15,Thursday,3,8.02,23.37,Low,Clouds,No Rain,0,0,0,1,0,1,Muea Market,Medium,10.0
2026-05-07 14:27:23,Muea to Great Soppo,0.89,15,Thursday,3,3.23,16.5,Low,Clouds,No Rain,0,0,0,1,0,1,Muea Market & Great Soppo Market (OIC),Medium,10.0
2026-05-07 14:27:23,Muea to Malingo,5.04,15,Thursday,3,14.85,20.38,Low,Clouds,No Rain,0,0,0,1,0,1,Muea Market,Medium,10.0
2026-05-07 14:27:23,Muea to Molyko,2.92,15,Thursday,3,8.87,19.75,Low,Clouds,No Rain,0,0,0,1,0,1,Muea Market,Medium,10.0
2026-05-07 14:27:23,Small Soppo to Bongo Square,1.07,15,Thursday,3,3.58,17.88,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Small Soppo to Buea Town,0.52,15,Thursday,3,2.73,11.3,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,Small Soppo to Muea,0.52,15,Thursday,3,2.87,10.78,Low,Clouds,No Rain,0,0,0,1,0,1,Muea Market,Medium,10.0
2026-05-07 14:27:23,UB Junction to Bonduma,3.88,15,Thursday,3,14.12,16.51,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,UB Junction to Buea Town,5.28,15,Thursday,3,17.6,17.99,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,UB Junction to Check Point,2.15,15,Thursday,3,8.93,14.47,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,UB Junction to Great Soppo,6.17,15,Thursday,3,20.83,17.76,Low,Clouds,No Rain,0,0,0,1,0,1,Great Soppo Market (OIC),Medium,10.0
2026-05-07 14:27:23,UB Junction to Molyko,6.33,15,Thursday,3,20.15,18.84,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:27:23,UB Junction to Muea,5.28,15,Thursday,3,17.6,17.99,Low,Clouds,No Rain,0,0,0,1,0,1,Muea Market,Medium,10.0
2026-05-07 14:41:47,Bokwango to Buea Town,8.38,15,Thursday,3,27.95,18.0,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:41:47,Bonduma Gate to Mile 17,3.81,15,Thursday,3,10.73,21.31,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:41:47,Bongo Square to Great Soppo,2.12,15,Thursday,3,5.4,23.6,Low,Clouds,No Rain,0,0,0,1,0,1,Great Soppo Market (OIC),Medium,10.0
2026-05-07 14:41:47,Buea Town to Malingo,5.04,15,Thursday,3,15.75,19.22,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:41:47,Check Point to Buea Town,3.12,15,Thursday,3,8.72,21.49,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:41:47,Check Point to Molyko,4.17,15,Thursday,3,11.88,21.06,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:41:47,Clerks Quarters to Governor Junction,1.33,15,Thursday,3,2.5,31.97,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:41:47,Governor Junction to Long Street,0.0,15,Thursday,3,0.0,0.0,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
2026-05-07 14:41:47,Great Soppo to Small Soppo,1.54,15,Thursday,3,5.92,15.67,Low,Clouds,No Rain,0,0,0,1,0,1,Great Soppo Market (OIC),Medium,10.0
2026-05-07 14:41:47,Long Street to Bongo Square,1.24,15,Thursday,3,2.08,35.57,Low,Clouds,No Rain,0,0,0,1,0,0,None,Low,10.0
